央视频道,#genre#
[1047*576]湖南都市,http://39.134.136.161:6610/000000001000/4682579636905393407/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=4682579636905393407
[1047*576]湖南金鹰卡通,http://39.134.136.161:6610/000000001000/8919073838942247498/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8919073838942247498
[1047*576]湖南金鹰纪实,http://39.134.136.161:6610/000000001000/5745820929742960159/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5745820929742960159
[1069*576]广西卫视,http://39.134.136.161:6610/000000001000/5411468428139664300/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5411468428139664300
[1069*576]江西卫视,http://39.134.136.161:6610/000000001000/8501314381310215409/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8501314381310215409
[720*540]CCTV12,http://39.134.136.161:6610/000000001000/5000000006000040012/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040012
[720*540]CCTV15,http://39.134.136.161:6610/000000001000/5000000005000018417/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000005000018417
[720*540]CCTV2,http://39.134.136.161:6610/000000001000/5000000005000031113/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000005000031113
[720*540]中国天气,http://39.134.136.161:6610/000000001000/5000000005000031974/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000005000031974
[720*540]中国天气,http://39.134.136.161:6610/000000001000/2000000002000000057/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000057
[1080*1920]中国天气,http://39.134.136.161:6610/000000001000/2000000002000000057/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000057
[720*540]云南卫视,http://39.134.136.161:6610/000000001000/5000000006000040019/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040019
[720*540]兵团卫视,http://39.134.136.161:6610/000000001000/5000000006000040020/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040020
[720*540]吉林卫视,http://39.134.136.161:6610/000000001000/5000000006000040013/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040013
[720*540]宁夏卫视,http://39.134.136.161:6610/000000001000/5000000006000040022/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040022
[720*540]山西卫视,http://39.134.136.161:6610/000000001000/5000000006000040023/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040023
[720*540]广西卫视,http://39.134.136.161:6610/000000001000/5000000006000040014/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040014
[720*540]新疆卫视,http://39.134.136.161:6610/000000001000/5000000006000040018/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040018
[720*540]江苏财富天下,http://39.134.136.161:6610/000000001000/5000000011000031208/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031208
[720*540]江苏财富天下,http://39.134.136.161:6610/000000001000/2000000002000000069/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000069
[720*540]湖南金鹰卡通,http://39.134.136.161:6610/000000001000/5000000006000040024/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040024
[720*540]甘肃卫视,http://39.134.136.161:6610/000000001000/5000000006000040021/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040021
[720*540]陕西卫视,http://39.134.136.161:6610/000000001000/5000000006000040017/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040017
[720*576]CETV1,http://39.134.136.161:6610/000000001000/6000000003000018981/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000003000018981
[720*576]上视空中课堂一年级,http://39.134.136.161:6610/000000001000/2000000002000000071/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000071
[720*576]上视空中课堂七年级,http://39.134.136.161:6610/000000001000/2000000002000000077/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000077
[720*576]上视空中课堂三年级,http://39.134.136.161:6610/000000001000/2000000002000000073/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000073
[720*576]上视空中课堂九年级,http://39.134.136.161:6610/000000001000/2000000002000000079/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000079
[720*576]上视空中课堂二年级,http://39.134.136.161:6610/000000001000/2000000002000000072/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000072
[720*576]上视空中课堂五年级,http://39.134.136.161:6610/000000001000/2000000002000000075/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000075
[720*576]上视空中课堂八年级,http://39.134.136.161:6610/000000001000/2000000002000000078/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000078
[720*576]上视空中课堂六年级,http://39.134.136.161:6610/000000001000/2000000002000000076/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000076
[720*576]上视空中课堂四年级,http://39.134.136.161:6610/000000001000/2000000002000000074/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000074
[720*576]上视空中课堂高一年级,http://39.134.136.161:6610/000000001000/2000000002000000080/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000080
[720*576]上视空中课堂高三年级,http://39.134.136.161:6610/000000001000/2000000002000000082/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000082
[720*576]上视空中课堂高二年级,http://39.134.136.161:6610/000000001000/2000000002000000081/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000081
[720*576]北京卡酷少儿,http://39.134.136.161:6610/000000001000/6000000003000002709/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000003000002709
[720*576]广东嘉佳卡通,http://39.134.136.161:6610/000000001000/6000000003000025508/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000003000025508
[720*576]江苏优漫卡通,http://39.134.136.161:6610/000000001000/6000000003000030492/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000003000030492
[720*576]空中课堂1年级,http://39.134.136.161:6610/000000001000/5000000006000030001/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030001
[720*576]空中课堂2年级,http://39.134.136.161:6610/000000001000/5000000006000030002/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030002
[720*576]空中课堂3年级,http://39.134.136.161:6610/000000001000/5000000006000030003/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030003
[720*576]空中课堂4年级,http://39.134.136.161:6610/000000001000/5000000006000030004/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030004
[720*576]空中课堂5年级,http://39.134.136.161:6610/000000001000/5000000006000030005/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030005
[720*576]空中课堂6年级,http://39.134.136.161:6610/000000001000/5000000006000030006/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030006
[720*576]空中课堂7年级,http://39.134.136.161:6610/000000001000/5000000006000030007/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030007
[720*576]空中课堂8年级,http://39.134.136.161:6610/000000001000/5000000006000030008/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030008
[720*576]空中课堂9年级,http://39.134.136.161:6610/000000001000/5000000006000030009/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030009
[720*576]空中课堂高一,http://39.134.136.161:6610/000000001000/5000000006000030010/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030010
[720*576]空中课堂高三,http://39.134.136.161:6610/000000001000/5000000006000030012/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030012
[720*576]空中课堂高二,http://39.134.136.161:6610/000000001000/5000000006000030011/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000030011
[720*675]青海卫视,http://39.134.136.161:6610/000000001000/5000000006000040015/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040015
[768*576]CCTV1,http://39.134.136.161:6610/000000001000/9198071806334826260/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=9198071806334826260
[768*576]CCTV10,http://39.134.136.161:6610/000000001000/6099129499930970995/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6099129499930970995
[768*576]CCTV11,http://39.134.136.161:6610/000000001000/5028333576671744004/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5028333576671744004
[768*576]CCTV12,http://39.134.136.161:6610/000000001000/5789397805573190782/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5789397805573190782
[768*576]CCTV13,http://39.134.136.161:6610/000000001000/8144735820797832112/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8144735820797832112
[768*576]CCTV14,http://39.134.136.161:6610/000000001000/8533174746904291143/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8533174746904291143
[768*576]CCTV15,http://39.134.136.161:6610/000000001000/5527219383522032005/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5527219383522032005
[768*576]CCTV2,http://39.134.136.161:6610/000000001000/7501364488890008391/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=7501364488890008391
[768*576]CCTV4,http://39.134.136.161:6610/000000001000/8830950643842119430/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8830950643842119430
[768*576]CCTV7,http://39.134.136.161:6610/000000001000/7787764357983924496/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=7787764357983924496
[768*576]CCTV9,http://39.134.136.161:6610/000000001000/5117943747640013023/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5117943747640013023
[768*576]CETV1,http://39.134.136.161:6610/000000001000/7106250793420582078/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=7106250793420582078
[768*576]CETV2,http://39.134.136.161:6610/000000001000/5000000011000031201/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031201
[768*576]CGTN,http://39.134.136.161:6610/000000001000/8428799834696888424/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8428799834696888424
[768*576]上视哈哈炫动,http://39.134.136.161:6610/000000001000/5101217554085087042/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=5101217554085087042
[768*576]东南卫视,http://39.134.136.161:6610/000000001000/6877196208180525617/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6877196208180525617
[768*576]东方卫视,http://39.134.136.161:6610/000000001000/5172136776786813822/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5172136776786813822
[768*576]东方卫视,http://39.134.136.161:6610/000000001000/6437032193071740776/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6437032193071740776
[768*576]中华美食,http://39.134.136.161:6610/000000001000/1000000005000266015/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266015
[768*576]中华美食,http://39.134.136.161:6610/000000001000/2000000003000000052/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000003000000052
[768*576]云南卫视,http://39.134.136.161:6610/000000001000/8567124785369040339/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8567124785369040339
[768*576]云南卫视,http://39.134.136.161:6610/000000001000/6546334374314681368/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6546334374314681368
[768*576]内蒙古卫视,http://39.134.136.161:6610/000000001000/5559214655508729688/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=5559214655508729688
[768*576]北京卫视,http://39.134.136.161:6610/000000001000/6356396163691637298/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6356396163691637298
[768*576]北京卫视,http://39.134.136.161:6610/000000001000/8656422569829547833/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8656422569829547833
[768*576]卡酷动画,http://39.134.136.161:6610/000000001000/7947519469029992015/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=7947519469029992015
[768*576]吉林卫视,http://39.134.136.161:6610/000000001000/6042486520432105075/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=6042486520432105075
[768*576]四川卫视,http://39.134.136.161:6610/000000001000/8744805262559782299/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8744805262559782299
[768*576]四川卫视,http://39.134.136.161:6610/000000001000/6677438387677364824/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6677438387677364824
[768*576]天津卫视,http://39.134.136.161:6610/000000001000/8389971589569141275/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8389971589569141275
[768*576]天津卫视,http://39.134.136.161:6610/000000001000/9062258020633980548/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=9062258020633980548
[768*576]宁夏卫视,http://39.134.136.161:6610/000000001000/7527747602951312973/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=7527747602951312973
[768*576]安多卫视藏语,http://39.134.136.161:6610/000000001000/5000000006000022124/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000022124
[768*576]安徽卫视,http://39.134.136.161:6610/000000001000/8815051804265066702/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=8815051804265066702
[768*576]家庭理财频道,http://39.134.136.161:6610/000000001000/5000000011000031210/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031210
[768*576]家庭理财频道,http://39.134.136.161:6610/000000001000/2000000002000000064/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000064
[768*576]山东卫视,http://39.134.136.161:6610/000000001000/5314654537380139019/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5314654537380139019
[768*576]山东卫视,http://39.134.136.161:6610/000000001000/9216797902845952310/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=9216797902845952310
[768*576]山西卫视,http://39.134.136.161:6610/000000001000/4821787565788875765/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=4821787565788875765
[768*576]广东卫视,http://39.134.136.161:6610/000000001000/6006643234125022740/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=6006643234125022740
[768*576]广东大湾区卫视,http://39.134.136.161:6610/000000001000/1000000002000011619/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000011619
[768*576]广东大湾区卫视,http://39.134.136.161:6610/000000001000/2000000003000000045/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000003000000045
[768*576]广西卫视,http://39.134.136.161:6610/000000001000/8069815772565148726/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8069815772565148726
[768*576]康巴卫视,http://39.134.136.161:6610/000000001000/5000000003000001598/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000003000001598
[768*576]新疆卫视,http://39.134.136.161:6610/000000001000/5802765535081445534/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=5802765535081445534
[768*576]江苏优漫卡通,http://39.134.136.161:6610/000000001000/5574405527570022182/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=5574405527570022182
[768*576]江苏卫视,http://39.134.136.161:6610/000000001000/7782585682414689856/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=7782585682414689856
[768*576]江苏卫视,http://39.134.136.161:6610/000000001000/7397162709759672535/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=7397162709759672535
[768*576]河北卫视,http://39.134.136.161:6610/000000001000/8360637122634561354/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=8360637122634561354
[768*576]河南卫视,http://39.134.136.161:6610/000000001000/7304224304099543804/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=7304224304099543804
[768*576]浙江卫视,http://39.134.136.161:6610/000000001000/5822304506273784683/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5822304506273784683
[768*576]浙江卫视,http://39.134.136.161:6610/000000001000/5053644244529125038/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=5053644244529125038
